# BEAST v10.5.0-beta5 Prerelease #1d511b10c2
# Generated Tue Jul 01 10:53:28 EDT 2025 [seed=1751381601038]
# -save_every 100000 -save_state r1 -prefix r1_ -beagle_GPU -beagle_SSE -beagle_cuda ha_sc_gtrfg4i.xml
state	joint	prior	likelihood	rootHeight	treeLength	tmrca(gr21)	tmrca(gr22)	tmrca(prespa22)	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	pInv	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
216240000	-60355.5964920341	-13678.052661312782	-46677.54383072132	4.515849037890158	366.1041687030254	1.5882470887671138	0.553498708304492	0.553498708304492	8.707043991818612	0.3813172101108205	2.1189917772623867	0.21389570449638026	0.03921026200595549	2.9567599085563008	0.28982513756814676	0.6357855713479542	0.9796034852647766	0.009156406431454309	0.009156406431454336	-46677.54383072132	0.0	-13663.799956563318
216280000	-60364.34812952469	-13667.671746650592	-46696.676382874095	4.476756428814564	366.36672828957967	1.6228425463031484	0.482201899579195	0.482201899579195	8.579988203291581	0.3813172101108205	2.113427975105331	0.21389570449638026	0.04477406416301137	2.9502433839172175	0.29634166220722985	0.5993172870768257	0.9829056420397746	0.009156343634550031	0.009156343634550099	-46696.676382874095	0.0	-13653.504771430276
216320000	-60464.55735955422	-13767.541234260863	-46697.01612529336	4.337553661660776	369.80474062708066	1.6437985511452204	0.498344367427124	0.498344367427124	8.538856773852286	0.3813172101108205	2.1420565943848495	0.21389570449638026	0.04477406416301137	2.921614764637699	0.29634166220722985	0.6065209864037353	0.9989941682173642	0.009237353151659543	0.009237353151659508	-46697.01612529336	0.0	-13753.30352197905
216360000	-60499.76951543868	-13848.056250314949	-46651.71326512373	4.397396308321633	373.1283129593379	1.6323337306458419	0.4908699432193316	0.4380702233472708	8.999870700916524	0.3813172101108205	2.1420565943848495	0.2126846231263786	0.04477406416301137	2.921614764637699	0.2975527435772315	0.6555444200072983	0.9920756252584222	0.008896800787565197	0.00889680078756519	-46651.71326512373	0.0	-13833.787123805692
216400000	-60512.29461784247	-13805.138018592472	-46707.156599249996	4.531472486504588	373.90368001784407	1.5841611930408006	0.507407099575132	0.507407099575132	8.809130386021284	0.38823351329923267	2.12778828247579	0.2126846231263786	0.04477406416301137	2.928966773358346	0.2975527435772315	0.6039336253172463	0.9729071762567818	0.009085122067898858	0.009085122067898842	-46707.156599249996	0.0	-13790.906956905226
216440000	-60528.80176413215	-13854.3269131519	-46674.47485098025	4.696758384607348	376.2269001092379	1.6213596068007463	0.5215863250516707	0.5215863250516707	8.79822310961499	0.414565547520473	2.149963364803106	0.2126846231263786	0.04477406416301137	2.8804596568097898	0.2975527435772315	0.6039336253172463	0.9373680569913052	0.008914977775596314	0.00891497777559632	-46674.47485098025	0.0	-13840.15255598752
216480000	-60575.61525752807	-13895.991700289449	-46679.62355723862	5.058926810850121	379.4973323660075	1.686194899515132	0.499797769548052	0.499797769548052	9.036161267431366	0.414565547520473	2.1635126345387334	0.2126846231263786	0.04477406416301137	2.879178671619344	0.2852844590320498	0.6093685457766158	0.9574198808676627	0.008896352047076467	0.008896352047076483	-46679.62355723862	0.0	-13881.762863248321
216520000	-60594.56977288102	-13950.388831170536	-46644.18094171048	4.856287574218149	381.7775280270009	1.6181731388310692	0.6717239197888799	0.6717239197888799	9.299915138073422	0.414565547520473	2.0879195134077206	0.23076761760479905	0.04068765898021828	2.9366887982719363	0.28937086421484287	0.6093685457766158	0.9628089553214354	0.009156023261536599	0.009156023261536642	-46644.18094171048	0.0	-13936.000176185064
216560000	-60636.8540828146	-13945.722543927506	-46691.13153888709	4.807428359436237	379.3690786598485	1.671425261743625	0.5509547843589419	0.5509547843589419	8.834063171427275	0.4044380216266922	2.0879195134077206	0.22859351562277713	0.05298928685602097	2.9366887982719363	0.28937086421484287	0.5974987377552642	0.9690363689848356	0.008791109236082312	0.008791109236082336	-46691.13153888709	0.0	-13931.587093420942
216600000	-60604.095546599296	-13918.721055309645	-46685.37449128965	4.898647560765438	380.11266854149284	1.6694550537392527	0.543912242549442	0.543912242549442	9.051589038481074	0.4044380216266922	2.0879195134077206	0.22859351562277713	0.05298928685602097	2.9366887982719363	0.28937086421484287	0.6151180422053677	0.9685474614057578	0.009214080042770635	0.009214080042770637	-46685.37449128965	0.0	-13904.336017336345
216640000	-60531.40563973185	-13863.96572550332	-46667.439914228526	4.641379432309714	377.09064335388166	1.587773589343278	0.4857308826751398	0.4857308826751398	8.989304807037655	0.4095809194248553	2.0827766156095575	0.22859351562277713	0.05298928685602097	2.9366887982719363	0.28937086421484287	0.6151180422053677	0.967210405488027	0.00882691020195007	0.00882691020195006	-46667.439914228526	0.0	-13849.778963830322
216680000	-60534.35355674519	-13831.799923864613	-46702.553632880576	4.458804561512898	376.6589029811655	1.6213255377825944	0.5670582162217954	0.5670582162217954	8.84674113573514	0.4095809194248553	2.0937701741732098	0.22859351562277713	0.05298928685602097	2.9366887982719363	0.2783773056511907	0.62409980593921	0.9733887256385155	0.008824705610882212	0.00882470561088222	-46702.553632880576	0.0	-13817.615505016058
216720000	-60617.37319065542	-13875.909706771332	-46741.46348388409	4.703037319656776	378.68498845602534	1.5910067830130625	0.609849030753215	0.609849030753215	8.920645245012409	0.43942474057245234	2.0639263530256127	0.22859351562277713	0.05298928685602097	2.9366887982719363	0.2783773056511907	0.5848152497525243	0.9182565966736769	0.00865090664400947	0.00865090664400948	-46741.46348388409	0.0	-13861.85603567772
216760000	-60591.02359124523	-13828.213213998768	-46762.81037724647	4.491037075279668	374.26448592409355	1.672775028786666	0.5892692189061508	0.5892692189061508	8.858812941625331	0.43942474057245234	2.0591473921321732	0.16871865592336893	0.05298928685602097	2.9366887982719363	0.34303112624403814	0.6198532079910869	0.9182565966736769	0.00901779942810939	0.009017799428109393	-46762.81037724647	0.0	-13813.970764698674
216800000	-60545.92417877131	-13800.447553499742	-46745.47662527157	4.469761399186418	373.47508137063625	1.6539045986736074	0.654185100615638	0.654185100615638	8.588101074633556	0.43942474057245234	2.0935272007257284	0.21403761539313002	0.03702979182198825	2.902308989678381	0.31367166180830974	0.6268788794741849	0.974542980027309	0.009026610459026892	0.0090266104590269	-46745.47662527157	0.0	-13786.2246116331
216840000	-60601.612746022656	-13802.988549505435	-46798.62419651722	4.548515049712621	373.6514129880816	1.5877300098885496	0.505169696595022	0.505169696595022	8.752833524291743	0.3664972160879125	2.173342132638876	0.21403761539313002	0.03014238439338032	2.946264458753672	0.2697161927330189	0.6144645066873085	0.974841924504729	0.009113337684334097	0.00911333768433408	-46798.62419651722	0.0	-13788.732748363884
216880000	-60695.417698603735	-13897.410955936666	-46798.00674266707	4.432243570721507	377.8250211376584	1.586625159995348	0.4741125170669328	0.4741125170669328	9.144467305061758	0.4237953789942456	2.116043969732543	0.21403761539313002	0.03014238439338032	2.946264458753672	0.2697161927330189	0.6260854029025502	0.9981360961532735	0.009114994263800694	0.0091149942638007	-46798.00674266707	0.0	-13883.054595247208
216920000	-60570.57679539394	-13811.620495675537	-46758.956299718404	4.25282598628378	373.0458249836206	1.6078791950619273	0.46228742511671955	0.46228742511671955	8.740289949454736	0.4237953789942456	2.192309697561302	0.21403761539313002	0.03014238439338032	2.8699987309249133	0.2697161927330189	0.6252556074678272	0.9977376698897069	0.009183752342475896	0.009183752342475902	-46758.956299718404	0.0	-13797.319149141998
216960000	-60574.17619235935	-13877.923694627729	-46696.25249773162	4.021869830293456	374.6772068590872	1.591925194340643	0.511332212700888	0.4721491321319465	8.947198071847332	0.4014120241880419	2.2117777781542007	0.21403761539313002	0.03014238439338032	2.8699987309249133	0.2726314669463238	0.6252556074678272	0.9540723639055675	0.009047754404795884	0.009047754404795858	-46696.25249773162	0.0	-13863.644382091099
217000000	-60595.60500414787	-13828.304379603627	-46767.30062454424	4.029698074718221	372.55930637606224	1.6484878241422098	0.5300506838556267	0.5300506838556267	8.904490279892745	0.4014120241880419	2.103323345298403	0.21403761539313002	0.03014238439338032	2.9784531637807112	0.2726314669463238	0.5808454440598009	0.9540723639055675	0.009052761453964733	0.009052761453964693	-46767.30062454424	0.0	-13814.13289593784
217040000	-60589.800451144576	-13899.370990394586	-46690.42946074999	4.052707562805935	375.5620386628967	1.619583769397156	0.5210932469857154	0.5210932469857154	8.936801456597681	0.4014120241880419	2.0872353754795445	0.21403761539313002	0.03014238439338032	2.9945411335995695	0.2726314669463238	0.6201137087748042	0.9460337266092087	0.008680744056768778	0.00868074405676881	-46690.42946074999	0.0	-13885.254847049939
217080000	-60523.084497312586	-13811.491640921036	-46711.59285639155	4.479651651115316	372.3792130910531	1.6270843527126377	0.5356519160832947	0.5356519160832947	8.793064917946616	0.41040006774975	2.1548997090818314	0.21403761539313002	0.038161589396758094	2.909869551432197	0.2726314669463238	0.5497913632313309	0.9599157117685932	0.008747311973742225	0.00874731197374227	-46711.59285639155	0.0	-13797.527249911724
217120000	-60537.52930014187	-13853.606924839825	-46683.92237530204	4.32117304160623	374.42050988614136	1.6270937278034625	0.5679196301369918	0.5679196301369918	8.77347405919132	0.41040006774975	2.085953768747506	0.19250415270846918	0.038161589396758094	2.9962194087625456	0.27676101263496095	0.5860744088125627	0.9926735266020014	0.008732942183803898	0.008732942183803922	-46683.92237530204	0.0	-13839.563295517299
217160000	-60480.40616398395	-13831.509762241776	-46648.896401742175	4.464063684044474	373.73822310048075	1.6293553959848472	0.5894103235207494	0.5894103235207494	8.964740699232287	0.41040006774975	2.0287049155856196	0.19250415270846918	0.038161589396758094	3.053468261924432	0.27676101263496095	0.5860744088125627	0.9788698654087827	0.0089516615354289	0.008951661535428904	-46648.896401742175	0.0	-13817.355331113951
217200000	-60509.20425670982	-13881.319665259716	-46627.8845914501	4.495768212387943	375.0690129603532	1.643056484591252	0.5017804776714244	0.5017804776714244	9.081609693214585	0.41040006774975	2.0134331291198353	0.19250415270846918	0.038161589396758094	3.053468261924432	0.29203279910074514	0.5846834687781319	0.9791578029723698	0.008836632637560583	0.008836632637560557	-46627.8845914501	0.0	-13867.194434672214
217240000	-60511.85374665962	-13883.323161500826	-46628.53058515879	4.333789330515431	374.01113843928283	1.6002985527900224	0.5368723887040764	0.4937133703663198	8.722965248914575	0.41040006774975	2.0134331291198353	0.19496973163960737	0.036774879550166985	3.054854971771023	0.28956722016960695	0.6417243829059587	0.992549546117454	0.009178684099205992	0.009178684099205973	-46628.53058515879	0.0	-13868.985475436513
217280000	-60492.29079603161	-13830.005644516577	-46662.28515151503	4.125431584868052	371.17053257050935	1.7129617778493302	0.5746893761588715	0.5746893761588715	8.852496921125125	0.3898035976233342	2.063798505184813	0.19496973163960737	0.036774879550166985	2.993242948521986	0.3214103374800827	0.6072080403168713	0.9418200178544864	0.008997390243929617	0.00899739024392959	-46662.28515151503	0.0	-13815.821662642364
217320000	-60550.3545921696	-13885.345179652802	-46665.009412516796	4.313013396746848	374.1799613267674	1.5866135534382892	0.5341566511481571	0.5341566511481571	8.816633288226326	0.3898035976233342	2.063798505184813	0.21119790010535577	0.036774879550166985	2.993242948521986	0.3051821690143343	0.645344325811071	0.9851286920832274	0.00925276543689814	0.009252765436898213	-46665.009412516796	0.0	-13870.9564268692
217360000	-60504.031869198094	-13836.391251126242	-46667.64061807185	4.409080390009753	372.3938822163595	1.6489420308697724	0.5341648900781015	0.5341648900781015	8.935250523781704	0.3654867907982244	2.063798505184813	0.21119790010535577	0.05952177058125968	2.993242948521986	0.3067520848083515	0.6160143501564539	0.9962116721359408	0.00924929168168416	0.009249291681684157	-46667.64061807185	0.0	-13822.063304091631
217400000	-60508.83365411211	-13844.841658604228	-46663.99199550788	4.595127399767543	375.1332976737234	1.5911474882423562	0.5048108689340229	0.5048108689340229	8.942280943899785	0.3687599335865094	2.063798505184813	0.21119790010535577	0.05624862779297468	2.993242948521986	0.3067520848083515	0.6170737117582998	0.8396549479719039	0.00869950171340519	0.008699501713405193	-46663.99199550788	0.0	-13830.726012229608
217440000	-60524.869385055834	-13858.549373186941	-46666.32001186889	4.752660109878632	377.20400833954886	1.7185816370895866	0.5210691631326898	0.5210691631326898	8.720277169473793	0.3687599335865094	2.113327593641516	0.2099390320254854	0.05624862779297468	2.943713860065283	0.30801095288822183	0.6170737117582998	0.9878347545225427	0.008830626762830564	0.008830626762830583	-46666.32001186889	0.0	-13844.38686055934
217480000	-60587.67022532347	-13828.869143367172	-46758.8010819563	4.605351793517153	376.6383191658165	1.697979780696495	0.46979754607208446	0.46979754607208446	8.500744523540053	0.3687599335865094	2.1771197278458074	0.18569993481969072	0.05624862779297468	2.9229668319492	0.28920494400580793	0.6052154617215506	0.9843602502619473	0.008954651710354486	0.00895465171035447	-46758.8010819563	0.0	-13814.706597407352
217520000	-60533.939269251736	-13774.638631732732	-46759.300637519	4.242349592317887	373.0788295912822	1.612221848459071	0.5699189410828215	0.5699189410828215	8.407387271434377	0.3929007703954807	2.152978891036836	0.18569993481969072	0.054422512521431876	2.9229668319492	0.29103105927735073	0.6197696827492853	0.9786230417879986	0.009207391305288857	0.009207391305288817	-46759.300637519	0.0	-13760.37702031274
217560000	-60499.28889169631	-13704.815515799368	-46794.473375896945	4.1459106812537705	369.3489931490826	1.6122257294841262	0.5264247668884543	0.5264247668884543	8.717546554127685	0.3929007703954807	2.1305076510004914	0.18569993481969072	0.054422512521431876	2.9229668319492	0.3135022993136954	0.6107544227180841	0.9786230417879986	0.008943637887288134	0.00894363788728812	-46794.473375896945	0.0	-13690.676701195121
217600000	-60563.492516454644	-13800.709064985396	-46762.783451469244	4.102016956770707	372.2661302378037	1.621351986783999	0.5529099391968952	0.5529099391968952	8.75353943275767	0.4561914336412455	2.0932373185080593	0.1860437075293916	0.054078739811730996	2.891298946414207	0.31914985409535584	0.6107544227180841	0.9569503206370115	0.009276942544265475	0.009276942544265471	-46762.783451469244	0.0	-13786.401569084619
217640000	-60580.323610934975	-13792.430771142097	-46787.892839792876	4.095109288130968	372.2266250812463	1.6328611245470652	0.6258188460192174	0.6258188460192174	8.708700986332808	0.4561914336412455	2.076457272505374	0.24510576218412747	0.054078739811730996	2.891298946414207	0.2768678454433056	0.6134698717815257	0.8915722533521776	0.009250449505088255	0.00925044950508825	-46787.892839792876	0.0	-13778.134624310429
217680000	-60575.4630848465	-13838.835039241883	-46736.628045604615	3.869579817712357	372.3496998664839	1.6627673425201328	0.6188109742045774	0.6188109742045774	8.983604819255211	0.4561914336412455	2.138997982994107	0.2500919719239186	0.054078739811730996	2.823772026185683	0.2768678454433056	0.6376338924813582	0.9870962783159322	0.00946741405727615	0.009467414057276158	-46736.628045604615	0.0	-13824.365890236806
217720000	-60642.61389554319	-13854.188584944763	-46788.425310598424	3.924090154085983	373.87490606764385	1.6148789158654955	0.5153872137669727	0.5153872137669727	8.825924903469671	0.4561914336412455	2.138997982994107	0.2500919719239186	0.054078739811730996	2.823772026185683	0.2768678454433056	0.67969254479768	0.9825449198268464	0.009349732277009257	0.00934973227700924	-46788.425310598424	0.0	-13839.691022886744
217760000	-60580.04050214241	-13802.240106421303	-46777.800395721104	4.033912643830298	373.00975627419706	1.6495201204263976	0.5605640395114374	0.5605640395114374	8.936570255031585	0.4561914336412455	2.09746903949344	0.2500919719239186	0.054078739811730996	2.86530096968635	0.2768678454433056	0.6706823796591772	0.9857515679258865	0.009209019748464971	0.009209019748464903	-46777.800395721104	0.0	-13787.815007902675
217800000	-60617.37981238105	-13873.340922348916	-46744.038890032134	4.430879206251699	375.95869011716775	1.6168162844654086	0.5746296309512824	0.5746296309512824	8.891497785689403	0.43678970572471404	2.103718353613894	0.2515942499634208	0.054078739811730996	2.86530096968635	0.28851798119988115	0.5731815100089007	0.980241934006087	0.008792034191502152	0.008792034191502198	-46744.038890032134	0.0	-13859.272640499677
217840000	-60670.89078115377	-13985.65493425889	-46685.23584689488	4.411674200178725	381.7004198567734	1.6275036313546098	0.5216864896315212	0.5216864896315212	9.218964067462883	0.42344925497085645	2.1055540794929604	0.2399590890227608	0.03805355742139886	2.8634652438072834	0.32951877528473084	0.6084746875697468	0.980241934006087	0.008766990777189372	0.008766990777189392	-46685.23584689488	0.0	-13971.447689831233
217880000	-60755.60240841032	-14006.890719651814	-46748.71168875851	4.4938608911171976	381.49569683379553	1.6905337360193806	0.5216754114066978	0.47316399410932547	9.040826081245614	0.42344925497085645	2.1174280160169943	0.2212411662815294	0.05677148016263027	2.8634652438072834	0.3176448387606971	0.5915516251471836	0.9293757062190936	0.008205126906575206	0.008205126906575202	-46748.71168875851	0.0	-13992.985984522096
217920000	-60724.462510099795	-13961.399980927603	-46763.062529172195	4.371460669491647	378.7816531096174	1.5848921158228497	0.4937449298513783	0.4937449298513783	8.894079341194146	0.42344925497085645	2.1253615369168943	0.2212411662815294	0.05677148016263027	2.8555317229073833	0.3176448387606971	0.5941733871631387	0.9293757062190936	0.008859221838620037	0.008859221838619992	-46763.062529172195	0.0	-13947.239087614524
217960000	-60714.96742689955	-13967.530036351476	-46747.437390548075	4.358593883750979	378.6066638036173	1.6435163596925455	0.5383424448390987	0.5383424448390987	8.885406383229412	0.35497423742891254	2.238602537871349	0.2212411662815294	0.05677148016263027	2.8555317229073833	0.2728788553481861	0.5662413757101551	0.9987011346731395	0.008896159402493506	0.008896159402493513	-46747.437390548075	0.0	-13953.411244429151
218000000	-60726.115551083705	-13928.754857287413	-46797.36069379629	4.8413839129610405	378.80605370759145	1.6299179708549887	0.538250931660634	0.538250931660634	8.823396119096941	0.3746665570383763	2.238602537871349	0.21308660465485535	0.05677148016263027	2.8439939649245938	0.2728788553481861	0.6621004159081711	0.9934205380148451	0.009126005620595458	0.009126005620595451	-46797.36069379629	0.0	-13914.350073733687
218040000	-60780.18994981631	-14038.094366700292	-46742.09558311602	4.138304912052111	381.8165258954408	1.7102224293066162	0.5334640923359728	0.5334640923359728	9.11070157880413	0.4222374652446944	2.1729448178332134	0.21308660465485535	0.05677148016263027	2.8009987066840765	0.3339609254205212	0.6621004159081711	0.9781835021505692	0.009157593024286547	0.009157593024286533	-46742.09558311602	0.0	-14023.619981116599
218080000	-60810.45578416682	-14098.892665670784	-46711.56311849604	4.034602652791652	384.5597633187721	1.6736209087749014	0.5439684189574261	0.5439684189574261	9.159287615204162	0.4222374652446944	2.201981482003041	0.21308660465485535	0.05677148016263027	2.789844265222537	0.3160787027122334	0.6498888973522717	0.9781835021505692	0.00885670871300121	0.008856708713001246	-46711.56311849604	0.0	-14084.548211304831
218120000	-60810.06978622867	-14068.053337559431	-46742.01644866924	4.035818054795901	382.7881958542821	1.5914089376634761	0.5048639194401823	0.5048639194401823	9.409937537167162	0.40721107314238963	2.195316065929798	0.23477841283040315	0.05677148016263027	2.789844265222537	0.3160787027122334	0.6824557941159094	0.9781835021505692	0.008653248709879416	0.008653248709879439	-46742.01644866924	0.0	-14053.719411685872
218160000	-60826.68385917793	-14111.446037796537	-46715.23782138139	4.427388667733795	383.54514977769657	1.591439467558655	0.5199892994279288	0.5199892994279288	9.17067151929407	0.40193141167179747	2.195316065929798	0.23477841283040315	0.05677148016263027	2.7974122434260718	0.3137903859792905	0.7119375367717546	0.977752962685371	0.008974918437251992	0.008974918437251986	-46715.23782138139	0.0	-14096.931931025207
218200000	-60827.88135131559	-14034.248516691307	-46793.63283462428	4.2210854742866655	381.17854526439436	1.6523181318870204	0.5516073076019398	0.5516073076019398	9.137780524677034	0.40193141167179747	2.224780376089901	0.20531410267030023	0.05677148016263027	2.7974122434260718	0.3137903859792905	0.610814778909366	0.9959433764194847	0.008819446381485217	0.00881944638148526	-46793.63283462428	0.0	-14020.02642306208
218240000	-60767.01480769945	-13992.70874199889	-46774.30606570056	4.3619216718507055	378.1420626835261	1.5939755878025026	0.48891289925728204	0.48891289925728204	9.22498155341535	0.3765052395736079	2.224780376089901	0.20001068433189234	0.06207489850103816	2.822838415524261	0.3137903859792905	0.5929079538087809	0.9924644253639603	0.009079571211517706	0.009079571211517706	-46774.30606570056	0.0	-13978.422769704477
218280000	-60648.71687528853	-13949.162976301905	-46699.553898986625	4.317140811500896	377.1887906017334	1.5940052673940583	0.5091501282129397	0.5091501282129397	9.113894915244654	0.3765052395736079	2.1160742040255	0.20001068433189234	0.06207489850103816	2.9315445875886623	0.3137903859792905	0.5929079538087809	0.9559325145492272	0.008701561658497685	0.008701561658497697	-46699.553898986625	0.0	-13935.06045444369
218320000	-60558.277754733965	-13942.532376446881	-46615.74537828709	4.232851241070315	377.0383834259215	1.6078063720279763	0.5091484948072952	0.5091484948072952	9.103436592761184	0.3765052395736079	2.129063421818676	0.19929757857975086	0.06207489850103816	2.9192684755476277	0.3137903859792905	0.5830533479056526	0.9559325145492272	0.008758671600607393	0.008758671600607344	-46615.74537828709	0.0	-13928.427027132127
218360000	-60661.011623475206	-13922.852484385163	-46738.15913909004	4.057279630098299	375.69552598456085	1.6409909801553595	0.48796440633733507	0.48796440633733507	9.065989432018021	0.3796869578507613	2.0832280121637847	0.19929757857975086	0.06207489850103816	2.99897013575274	0.27674241715191594	0.6304039228527273	0.9994819318190765	0.008980298466461825	0.008980298466461836	-46738.15913909004	0.0	-13908.570808264052
218400000	-60603.95492175197	-13959.246829839	-46644.708091912966	4.05467688324636	377.03409676467373	1.6919760576730443	0.46717073002424253	0.46717073002424253	8.928338364498966	0.3796869578507613	2.0661097955007803	0.19929757857975086	0.06207489850103816	2.99897013575274	0.2938606338149204	0.58017806791951	0.982319757045755	0.008572631282251863	0.008572631282251837	-46644.708091912966	0.0	-13945.247718615596
218440000	-60631.82736521319	-13953.401286454155	-46678.42607875903	4.141906046036466	376.9044819224088	1.6919762411742645	0.4824810501157395	0.4824810501157395	9.143954314791939	0.3796869578507613	2.1032707901398915	0.19929757857975086	0.06207489850103816	2.9404400113979725	0.31522976353057686	0.6120830301319371	0.9900011847669938	0.008825759776357219	0.008825759776357262	-46678.42607875903	0.0	-13939.205294899646
218480000	-60604.506507874976	-13934.187256750167	-46670.319251124805	4.228593410481673	376.5956347746269	1.6153630582161056	0.49400279461819435	0.49400279461819435	9.082749359634978	0.3796869578507613	2.1032707901398915	0.19929757857975086	0.06207489850103816	2.9738879786765593	0.2817817962519899	0.6289695628772376	0.9604993068925852	0.008958653045625965	0.008958653045625953	-46670.319251124805	0.0	-13919.909058915391
218520000	-60619.917933986675	-13939.282146419437	-46680.63578756724	4.136050047828681	376.49739943744476	1.6090264137734653	0.5146045263952054	0.5146045263952054	8.876900381448335	0.3796869578507613	2.0613015452340444	0.20748082628206238	0.05389165079872663	3.008794624213801	0.28884439562059544	0.5501164814284358	0.9675445092797342	0.008762003995952615	0.008762003995952559	-46680.63578756724	0.0	-13925.270647261665
218560000	-60567.614518045535	-13938.583859944807	-46629.03065810073	4.475573214765598	377.0992183997039	1.6090522260268207	0.5104412798782137	0.5104412798782137	9.066693325946726	0.3796869578507613	2.0613015452340444	0.19944954511629345	0.05389165079872663	3.008794624213801	0.2968756767863644	0.6256648579852926	0.9959937341392059	0.008556488184076547	0.008556488184076585	-46629.03065810073	0.0	-13924.484832917939
218600000	-60575.21672011804	-13967.496586893092	-46607.720133224946	4.41269114437832	379.2601615814146	1.6048300075635833	0.6004092897359393	0.6004092897359393	8.980387580154254	0.3796869578507613	2.0613015452340444	0.19944954511629345	0.05389165079872663	3.008794624213801	0.2968756767863644	0.6196921403882675	0.9850167361597133	0.009033037607986757	0.009033037607986783	-46607.720133224946	0.0	-13953.19567794235
218640000	-60647.55994663511	-13937.832646599825	-46709.72730003529	4.299644033087445	378.1954928355535	1.593334450038386	0.47500728988966934	0.47500728988966934	8.791988843571954	0.3796869578507613	2.0613015452340444	0.19944954511629345	0.05389165079872663	2.990762080296564	0.314908220703601	0.6187492982636612	0.9777859442630115	0.008852386835025303	0.008852386835025323	-46709.72730003529	0.0	-13923.641626328003
218680000	-60664.74533591418	-13981.693150011732	-46683.052185902445	4.542830583042898	379.2353549383451	1.6374941532314966	0.5000449846193624	0.5000449846193624	9.10364090466869	0.3796869578507613	2.0790578613122035	0.19944954511629345	0.05389165079872663	2.990762080296564	0.29715190462544183	0.6157610600925101	0.9547358829129422	0.00877235870569875	0.008772358705698783	-46683.052185902445	0.0	-13967.500053728656
218720000	-60687.589523076385	-14025.513633325349	-46662.07588975104	4.359050203665938	381.77050994260577	1.6076332770495798	0.47880892011634757	0.47880892011634757	9.238369378185208	0.3796869578507613	2.0790578613122035	0.22296984922939742	0.05389165079872663	2.96724177618346	0.29715190462544183	0.6511239754303418	0.9990218982834725	0.009056219683247949	0.009056219683247947	-46662.07588975104	0.0	-14011.091799476675
218760000	-60666.98186881778	-13970.865787844985	-46696.116080972795	4.426364034793761	379.90873459600675	1.585051287438177	0.47880884732822687	0.47880884732822687	9.1205435459578	0.4178426891347323	2.096297990352402	0.22296984922939742	0.0452793029229777	2.9083173267606868	0.30929284159979437	0.5731593244806715	0.9372203224769223	0.008506682852909432	0.008506682852909425	-46696.116080972795	0.0	-13956.86731431557
218800000	-60658.520054536224	-13940.890631705954	-46717.62942283027	4.455229414616776	378.5858740579244	1.588482069011622	0.5601043145360435	0.5601043145360435	9.071012689990727	0.43975152610724944	2.096297990352402	0.20106101225688028	0.0452793029229777	2.9083173267606868	0.30929284159979437	0.6043674066362978	0.9933983873738722	0.00933775334118523	0.009337753341185263	-46717.62942283027	0.0	-13926.48350232961
218840000	-60531.78715202464	-13898.22867051145	-46633.55848151319	4.54474478284166	377.29009689287216	1.661544338805648	0.4801627220489915	0.4801627220489915	8.91901920827424	0.3671107813554917	2.096297990352402	0.20106101225688028	0.0452793029229777	2.9809580715124446	0.30929284159979437	0.6035501366294174	0.9752915537522615	0.008955026943746664	0.008955026943746664	-46633.55848151319	0.0	-13884.015918266885
218880000	-60442.53124967045	-13754.228420397043	-46688.30282927341	4.622633541682666	371.67954327927987	1.6615418009161482	0.48016198863496096	0.48016198863496096	8.583127364757726	0.40522751450343036	2.096297990352402	0.20106101225688028	0.0452793029229777	2.942841338364506	0.30929284159979437	0.5872470040930458	0.9858780736851436	0.008553346100278313	0.008553346100278306	-46688.30282927341	0.0	-13740.301953848502
218920000	-60499.436136864315	-13828.445716566162	-46670.990420298156	4.826301392822092	374.2949266674639	1.5855307556900413	0.49509577011237355	0.49509577011237355	8.66373513965536	0.40522751450343036	2.096297990352402	0.20106101225688028	0.0452793029229777	2.942841338364506	0.30929284159979437	0.621635825826447	0.9834358444781336	0.008933062287608437	0.008933062287608472	-46670.990420298156	0.0	-13814.258345058035
218960000	-60514.677132747616	-13778.622996634826	-46736.05413611279	4.201162950797652	370.56593396289276	1.5949785831440402	0.505723950153282	0.505723950153282	8.574492270786775	0.402885253106179	2.0806246716170067	0.20106101225688028	0.0452793029229777	2.9608569184971527	0.30929284159979437	0.6247878101003219	0.9855679076630941	0.009277571426051111	0.009277571426051155	-46736.05413611279	0.0	-13764.321475564619
219000000	-60497.430897989245	-13819.002863783244	-46678.428034206	4.6262967446898875	373.57566113741956	1.5949661495479017	0.48896825469766464	0.48896825469766464	8.853929906733834	0.402885253106179	2.0806246716170067	0.20106101225688028	0.04672521651437674	2.959411004905754	0.30929284159979437	0.6334348265165818	0.9993106359930042	0.009043733365476286	0.009043733365476309	-46678.428034206	0.0	-13804.72797337952
219040000	-60492.318736279405	-13824.12538655487	-46668.19334972453	4.6108735269156975	372.25289365916285	1.5964840464941	0.4889707982640744	0.4889707982640744	8.75810766695695	0.35793431693710287	2.077095082000262	0.20106101225688028	0.04672521651437674	3.0051696710138978	0.31201470127747094	0.6101562223620116	0.9988836648736973	0.009205841642413944	0.009205841642413932	-46668.19334972453	0.0	-13809.848980695173
